   273    0.49676E+04    0.48206E+01    0.97926E+02    0.17363E+07    0.81985E+03
   274    0.49393E+04    0.49536E+01    0.99132E+02    0.17288E+07    0.81335E+03
   275    0.49107E+04    0.50886E+01    0.10031E+03    0.17213E+07    0.80690E+03
   276    0.48817E+04    0.52258E+01    0.10146E+03    0.17139E+07    0.80050E+03
   277    0.48524E+04    0.53651E+01    0.10259E+03    0.17066E+07    0.79415E+03
   278    0.48228E+04    0.55065E+01    0.10369E+03    0.16993E+07    0.78785E+03
   279    0.47928E+04    0.56499E+01    0.10476E+03    0.16920E+07    0.78161E+03
   280    0.47626E+04    0.57952E+01    0.10580E+03    0.16848E+07    0.77541E+03
   281    0.47321E+04    0.59425E+01    0.10681E+03    0.16776E+07    0.76926E+03
   282    0.47013E+04    0.60918E+01    0.10779E+03    0.16705E+07    0.76317E+03
   283    0.46702E+04    0.62428E+01    0.10874E+03    0.16634E+07    0.75712E+03
   284    0.46388E+04    0.63958E+01    0.10966E+03    0.16564E+07    0.75113E+03
   285    0.46073E+04    0.65505E+01    0.11055E+03    0.16494E+07    0.74519E+03
   286    0.45754E+04    0.67069E+01    0.11141E+03    0.16424E+07    0.73930E+03
   287    0.45434E+04    0.68650E+01    0.11224E+03    0.16355E+07    0.73346E+03
   288    0.45111E+04    0.70248E+01    0.11303E+03    0.16287E+07    0.72767E+03
   289    0.44787E+04    0.71863E+01    0.11379E+03    0.16219E+07    0.72194E+03
   290    0.44460E+04    0.73493E+01    0.11452E+03    0.16151E+07    0.71625E+03
   291    0.44132E+04    0.75139E+01    0.11522E+03    0.16084E+07    0.71062E+03
   292    0.43801E+04    0.76799E+01    0.11588E+03    0.16017E+07    0.70504E+03
   293    0.43470E+04    0.78475E+01    0.11651E+03    0.15950E+07    0.69952E+03
   294    0.43136E+04    0.80164E+01    0.11711E+03    0.15884E+07    0.69405E+03
   295    0.42801E+04    0.81868E+01    0.11766E+03    0.15819E+07    0.68863E+03
   296    0.42465E+04    0.83585E+01    0.11819E+03    0.15754E+07    0.68326E+03
   297    0.42128E+04    0.85315E+01    0.11868E+03    0.15689E+07    0.67795E+03
   298    0.41790E+04    0.87057E+01    0.11913E+03    0.15624E+07    0.67269E+03
   299    0.41450E+04    0.88812E+01    0.11954E+03    0.15560E+07    0.66748E+03
   300    0.41110E+04    0.90579E+01    0.11992E+03    0.15497E+07    0.66233E+03
   301    0.40769E+04    0.92357E+01    0.12026E+03    0.15433E+07    0.65723E+03
   302    0.40427E+04    0.94146E+01    0.12057E+03    0.15371E+07    0.65219E+03
   303    0.40084E+04    0.95946E+01    0.12083E+03    0.15308E+07    0.64720E+03
   304    0.39741E+04    0.97755E+01    0.12106E+03    0.15246E+07    0.64227E+03
   305    0.39398E+04    0.99573E+01    0.12125E+03    0.15184E+07    0.63738E+03
   306    0.39055E+04    0.10140E+02    0.12140E+03    0.15123E+07    0.63255E+03
   307    0.38711E+04    0.10323E+02    0.12152E+03    0.15062E+07    0.62777E+03
   308    0.38367E+04    0.10508E+02    0.12160E+03    0.15001E+07    0.62304E+03
   309    0.38023E+04    0.10692E+02    0.12163E+03    0.14941E+07    0.61836E+03
   310    0.37680E+04    0.10878E+02    0.12164E+03    0.14881E+07    0.61373E+03
   311    0.37336E+04    0.11064E+02    0.12160E+03    0.14821E+07    0.60914E+03
   312    0.36993E+04    0.11250E+02    0.12152E+03    0.14762E+07    0.60461E+03
   313    0.36650E+04    0.11437E+02    0.12141E+03    0.14703E+07    0.60012E+03
   314    0.36308E+04    0.11624E+02    0.12126E+03    0.14645E+07    0.59567E+03
   315    0.35967E+04    0.11811E+02    0.12107E+03    0.14586E+07    0.59127E+03
   316    0.35626E+04    0.11999E+02    0.12085E+03    0.14528E+07    0.58692E+03
   317    0.35286E+04    0.12186E+02    0.12058E+03    0.14471E+07    0.58261E+03
   318    0.34947E+04    0.12374E+02    0.12028E+03    0.14414E+07    0.57835E+03
   319    0.34609E+04    0.12562E+02    0.11994E+03    0.14357E+07    0.57412E+03
   320    0.34272E+04    0.12749E+02    0.11956E+03    0.14300E+07    0.56994E+03
   321    0.33937E+04    0.12937E+02    0.11915E+03    0.14244E+07    0.56580E+03
   322    0.33603E+04    0.13124E+02    0.11869E+03    0.14188E+07    0.56170E+03
